Fecha,ID,Gradient Clip Val,Hidden Size,Dropout,Hidden Continuous Size,Attention Head Size,Learning Rate,Loss Function,Epochs,Val Loss,Test MAE,Test MAPE,Test RMSE,Training Time (s)
2024-11-25 16:50:01,64,0.03,8,0.1,128,4,0.005,QuantileLoss,25,120.23265838623047,153.70947066289466,0.028779803390273792,172.25122734216572,562.504075
2024-11-25 16:59:43,65,0.01,8,0.1,16,4,0.03,QuantileLoss,25,66.37371826171875,81.88204431406156,0.015337117688328534,96.2946085850963,579.218498
2024-11-25 17:09:20,66,0.05,8,0.2,64,8,0.03,QuantileLoss,25,58.650596618652344,57.273427457163024,0.010824878342282131,69.66998957833901,575.371618
2024-11-25 17:18:52,67,0.05,8,0.1,64,16,0.03,QuantileLoss,25,99.15884399414062,80.10285760360841,0.014990403937818662,97.33094604593818,569.459679
2024-11-25 17:28:39,68,0.05,8,0.1,128,8,0.01,QuantileLoss,25,107.11603546142578,132.7305445790702,0.02490487982885662,150.86681712203392,584.039904
2024-11-25 17:38:08,69,0.05,32,0.1,128,8,0.03,QuantileLoss,25,54.562538146972656,106.01308857741653,0.01994093250298621,122.01960388828317,566.926812
2024-11-25 17:47:55,70,0.03,8,0.1,64,8,0.005,QuantileLoss,25,26.48528480529785,56.950535874925784,0.010661502462679391,69.0135066422672,584.878764
2024-11-25 17:57:49,71,0.03,16,0.1,128,16,0.03,QuantileLoss,25,54.608421325683594,213.36819101983556,0.04011479877334459,230.52397242022946,591.62431
2024-11-25 18:07:16,72,0.03,32,0.2,128,4,0.005,QuantileLoss,25,50.591983795166016,77.9810455803793,0.014699325727450537,96.70822242584876,563.935199
2024-11-25 18:15:57,73,0.01,16,0.3,16,8,0.03,QuantileLoss,25,112.39459228515625,77.16375615191511,0.014645868295793153,95.18437401698644,518.46332
2024-11-25 18:25:15,74,0.03,8,0.1,16,4,0.01,QuantileLoss,25,122.42463684082031,139.9324405853026,0.02640102305007427,155.56949507108646,555.894497
2024-11-25 18:33:05,76,0.01,16,0.1,16,4,0.005,QuantileLoss,25,79.6443099975586,82.85651461869813,0.015599647687548814,98.55258350275403,467.940495
2024-11-25 18:43:35,78,0.01,16,0.2,128,16,0.01,QuantileLoss,25,60.91981506347656,77.66339359104303,0.014647386350367095,87.0063536433232,627.561428
2024-11-25 18:53:15,80,0.05,8,0.2,128,8,0.03,QuantileLoss,25,104.2119140625,85.79789976379664,0.01610583525793422,100.38915908148557,577.241855
2024-11-25 19:02:45,81,0.05,32,0.1,128,8,0.005,QuantileLoss,25,96.91974639892578,77.97087087778004,0.014674143019705113,92.54486770527261,567.349668
2024-11-25 19:13:13,82,0.05,16,0.1,64,4,0.03,QuantileLoss,25,95.27847290039062,93.28559741507779,0.017468098300309917,113.41550373272142,625.477079
2024-11-25 19:22:52,84,0.01,32,0.3,64,8,0.01,QuantileLoss,25,80.18086242675781,64.45026703842042,0.01217294477000022,74.62912045105635,576.553281
2024-11-25 19:32:14,85,0.03,8,0.2,64,4,0.005,QuantileLoss,25,122.7886734008789,133.41556845520097,0.024919910173056854,150.77457604086177,558.655519
2024-11-25 19:41:39,86,0.01,8,0.1,128,4,0.005,QuantileLoss,25,28.906099319458008,61.470568269262905,0.011741041753739688,75.76827569661887,563.347687
2024-11-25 19:52:42,87,0.05,32,0.3,64,16,0.005,QuantileLoss,25,153.04689025878906,95.84351696893569,0.017952791783977597,111.586916742592,660.27716
2024-11-25 20:02:45,89,0.03,16,0.3,64,16,0.03,QuantileLoss,25,87.66887664794922,68.19091008261333,0.012824558734198698,82.40535737827614,600.615015
2024-11-25 20:12:41,90,0.05,16,0.1,64,16,0.03,QuantileLoss,25,90.98116302490234,82.89911137077175,0.015559740230819923,98.53211580840785,592.695208
2024-11-25 20:22:10,93,0.03,8,0.2,16,4,0.005,QuantileLoss,25,186.84344482421875,198.89152870081216,0.03720135258064798,223.61644234900743,567.391935
2024-11-25 20:34:32,94,0.01,32,0.2,128,8,0.01,QuantileLoss,25,147.5201416015625,166.95717242715756,0.03131157220559454,189.1508130297394,737.864856
2024-11-25 20:44:14,96,0.01,32,0.2,128,4,0.01,QuantileLoss,25,155.20077514648438,205.12674081946278,0.03851632564997156,222.43403048462437,579.868262
2024-11-25 20:53:59,97,0.03,8,0.3,64,8,0.005,QuantileLoss,25,117.36528015136719,130.1862019372931,0.024372574697144333,148.5658825899215,582.957376
2024-11-25 21:03:35,98,0.03,32,0.3,64,4,0.03,QuantileLoss,25,86.1988754272461,80.72446426679308,0.015193429460213395,117.94660792815131,573.142543
2024-11-25 21:14:27,99,0.03,16,0.3,16,8,0.005,QuantileLoss,25,40.470970153808594,55.348780451295745,0.010413944218788778,69.30876831904983,648.955097
2024-11-25 21:24:20,100,0.01,32,0.2,16,8,0.03,QuantileLoss,25,127.5783462524414,127.13987725353913,0.023808705496284513,141.8680172471706,590.780677
2024-11-25 21:34:05,101,0.01,16,0.2,64,8,0.005,QuantileLoss,25,87.76290893554688,98.14918691800449,0.018394557453374014,113.33690706555578,581.851921
2024-11-25 21:43:43,102,0.05,32,0.3,64,4,0.03,QuantileLoss,25,94.22048950195312,61.56470804878184,0.01161755182099308,77.04815726630451,575.535964
2024-11-25 21:53:24,103,0.01,32,0.3,128,4,0.01,QuantileLoss,25,86.3530502319336,86.70300770906397,0.01624925880518825,104.07251286130173,579.035798
2024-11-25 22:06:47,104,0.03,8,0.2,16,8,0.03,QuantileLoss,25,121.83230590820312,105.41340168104915,0.01969644544388023,124.76739271736606,799.03675
2024-11-26 00:39:26,105,0.03,32,0.1,16,8,0.01,QuantileLoss,100,97.5713882446289,96.15207684277212,0.018158560258967445,113.03434405929224,2139.807347
2024-11-26 01:14:36,106,0.01,32,0.2,128,4,0.03,QuantileLoss,100,140.529296875,151.70407313260566,0.028301478111231595,177.2191018903092,2107.828412
2024-11-26 01:50:08,107,0.03,8,0.1,64,16,0.01,QuantileLoss,100,31.545337677001953,99.58010942635356,0.01858749274605206,120.91169471620786,2130.206267
2024-11-26 02:25:26,108,0.01,8,0.3,64,4,0.01,QuantileLoss,100,75.03977966308594,98.91717092562442,0.018555882753278706,115.47393572562535,2115.475764
2024-11-26 02:56:58,109,0.01,16,0.2,16,16,0.005,QuantileLoss,100,103.94978332519531,100.95923300530812,0.018993838206624966,114.93257191181918,1889.091602
2024-11-26 03:33:23,110,0.01,32,0.1,64,8,0.005,QuantileLoss,100,135.7739715576172,128.4427491194393,0.024198898840878967,152.25792492639715,2183.426476
2024-11-26 04:09:55,111,0.01,16,0.3,64,8,0.01,QuantileLoss,100,107.63804626464844,122.84613590686418,0.02302918953296544,138.43881609877243,2188.978501
2024-11-26 04:48:10,114,0.03,32,0.1,128,16,0.01,QuantileLoss,100,151.98130798339844,137.2058832725119,0.025668872388190787,156.18161296137444,2292.454369
2024-11-26 05:26:12,115,0.01,32,0.2,64,8,0.03,QuantileLoss,100,100.65233612060547,114.22158016362678,0.0214481483442882,128.56060781744904,2279.385388
2024-11-26 06:04:15,116,0.03,8,0.3,16,16,0.03,QuantileLoss,100,69.56214904785156,62.09549288128896,0.011745680147924742,85.71966086699233,2279.861043
2024-11-26 06:42:36,117,0.03,16,0.1,64,4,0.01,QuantileLoss,100,152.2344512939453,154.0344480814824,0.02886308289054085,170.76392011456028,2297.334936
2024-11-26 07:22:04,118,0.01,32,0.2,128,4,0.005,QuantileLoss,100,129.31900024414062,121.60718819257865,0.022828146016483516,135.42567824179767,2365.14165
2024-11-26 09:40:47,119,0.03,32,0.1,128,16,0.005,QuantileLoss,100,97.08806610107422,102.55830290897843,0.01922917552137969,119.16912552522824,2176.975623
2024-11-26 10:16:59,120,0.05,16,0.3,64,16,0.03,QuantileLoss,100,76.92776489257812,76.59351285634769,0.014452928685102005,92.12849562357539,2169.679742
2024-11-26 10:53:27,121,0.03,32,0.3,128,16,0.03,QuantileLoss,100,186.5639190673828,120.72054486507481,0.022771920692731925,139.04640336551356,2185.494361
2024-11-26 11:29:17,122,0.05,8,0.3,128,16,0.03,QuantileLoss,100,48.083717346191406,61.549783375043965,0.011684158493865138,80.01495076896603,2147.850675
2024-11-26 12:04:45,123,0.05,32,0.1,64,4,0.005,QuantileLoss,100,128.8977813720703,114.492852294244,0.021486740642900824,128.66931867678315,2125.429412
2024-11-26 12:42:18,124,0.01,16,0.1,64,16,0.03,QuantileLoss,100,168.41253662109375,90.32542051635093,0.017076189190093512,100.28118650233469,2250.699933
2024-11-26 13:20:14,125,0.03,16,0.1,128,16,0.01,QuantileLoss,100,142.32611083984375,109.55986129295496,0.020653018162281454,126.56434371400056,2272.950272
2024-11-26 13:56:17,126,0.05,8,0.3,16,4,0.03,QuantileLoss,100,116.06948852539062,80.50864462300012,0.015153007231150237,95.39697254972145,2160.124497
2024-11-26 14:33:43,127,0.03,32,0.3,64,8,0.03,QuantileLoss,100,111.8957290649414,97.83297505777053,0.01878829491893533,140.37918775015942,2242.406555
2024-11-26 15:11:36,128,0.01,8,0.2,16,16,0.03,QuantileLoss,100,66.5445327758789,71.14425719194979,0.01353312678514173,91.14753789865766,2269.853755
2024-11-26 15:45:41,129,0.05,16,0.2,16,16,0.005,QuantileLoss,100,115.0147476196289,128.9601704621839,0.02415368235779891,141.2195827842874,2042.116423
2024-11-26 16:24:54,130,0.03,16,0.2,64,4,0.03,QuantileLoss,100,169.39657592773438,119.33027526161186,0.022362945608271137,134.5894286286366,2349.242815
