Fecha,ID,Gradient Clip Val,Hidden Size,Dropout,Hidden Continuous Size,Attention Head Size,Learning Rate,Loss Function,Epochs,Val Loss,Test MAE,Test MAPE,Test RMSE,Training Time (s)
2024-11-14 18:10:54,34,0.05,32,0.2,128,4,0.01,MAPE,50,0.03371892869472504,191.36869500000006,0.036436157303914106,203.64961854201192,1363.800895
2024-11-14 18:28:31,35,0.03,16,0.1,16,8,0.03,MAPE,50,0.031736694276332855,77.28573484374998,0.01471370166911331,93.91578303469757,1053.973461
2024-11-14 18:51:05,36,0.05,16,0.1,128,4,0.005,MAPE,50,0.0459856241941452,219.06623828125007,0.04173809654965833,229.22193519689415,1351.254148
2024-11-14 19:11:21,37,0.03,8,0.2,16,4,0.01,MAPE,50,0.03493483364582062,166.68340484375005,0.03169440356948682,185.49141010350985,1212.813348
2024-11-14 19:32:59,38,0.03,8,0.2,64,16,0.005,MAPE,50,0.05103115737438202,269.56977734374993,0.05133944655142599,279.05240416823864,1295.123473
2024-11-14 19:52:32,39,0.01,8,0.2,64,4,0.005,MAPE,50,0.0487247072160244,194.18005828125007,0.03700418286060707,213.2452581632885,1169.601153
2024-11-14 20:16:27,40,0.05,32,0.3,128,4,0.03,MAPE,50,0.02135091833770275,173.02199468750007,0.03289462337596541,194.193923192703,1431.419687
2024-11-14 20:36:22,41,0.03,8,0.1,64,4,0.01,MAPE,50,0.04227588698267937,227.83051046875002,0.043460309538900156,246.18511105054364,1191.206117
2024-11-14 20:58:46,42,0.03,16,0.1,128,4,0.005,MAPE,50,0.04009696841239929,179.58194968750007,0.03414392134993989,197.348797087452,1340.890139
2024-11-14 21:15:50,43,0.03,16,0.2,16,4,0.03,MAPE,50,0.05268441513180733,149.14867937500006,0.028434349529174695,166.9693706146265,1020.823719
2024-11-14 21:35:52,44,0.01,16,0.2,16,16,0.01,MAPE,50,0.04485654458403587,618.4690117187502,0.11815980562301615,632.1524972874402,1197.965099
2024-11-14 21:57:40,45,0.05,16,0.2,64,16,0.03,MAPE,50,0.01118487399071455,120.47738390624998,0.02287046050708356,141.85660320600508,1304.813856
2024-11-14 22:21:27,46,0.01,8,0.1,128,4,0.01,MAPE,50,0.04585973173379898,232.95530468750005,0.04425886699074076,246.5874583563653,1423.184339
2024-11-15 10:47:45,47,0.05,16,0.2,128,8,0.01,QuantileLoss,50,103.89337921142578,125.13216718750002,0.0238441434240103,145.21985271445675,1233.735319
2024-11-15 11:08:03,48,0.01,32,0.1,128,4,0.005,QuantileLoss,50,97.54812622070312,133.71030953125003,0.025426910977792556,151.95271800847644,1215.183285
2024-11-15 11:28:52,49,0.05,32,0.1,16,8,0.03,QuantileLoss,50,71.73614501953125,175.98739921875006,0.033541922153282853,198.12997435910006,1246.836108
2024-11-15 11:49:39,50,0.01,32,0.3,64,8,0.03,QuantileLoss,50,133.9234161376953,253.44378218750003,0.048327188165525364,270.3350145770542,1243.204433
2024-11-15 12:09:51,51,0.01,32,0.1,16,4,0.005,QuantileLoss,50,84.97712707519531,182.67340125000004,0.03490777256198381,199.48435725951927,1209.062838
2024-11-15 12:29:47,52,0.03,8,0.1,16,4,0.005,QuantileLoss,50,98.80221557617188,177.34893890625,0.03371098739479148,193.87554235498902,1192.929691
2024-11-15 12:49:48,53,0.01,8,0.3,16,4,0.005,QuantileLoss,50,87.06916809082031,120.63944781250001,0.023008888461962595,139.9341872579505,1198.007021
2024-11-15 13:10:11,54,0.01,8,0.3,16,16,0.03,QuantileLoss,50,101.76824188232422,285.6491610937499,0.05442285851092687,297.4223844513058,1220.029557
2024-11-15 13:30:41,55,0.05,32,0.1,128,4,0.03,QuantileLoss,50,60.602352142333984,154.52670156249997,0.029450750597353692,189.5131125963422,1227.630782
2024-11-15 13:51:19,56,0.05,16,0.2,128,4,0.01,QuantileLoss,50,115.29804992675781,143.60910125000007,0.027373956958354435,159.41730564575917,1234.661715
2024-11-15 14:12:18,57,0.03,16,0.1,64,8,0.01,QuantileLoss,50,41.057926177978516,116.72136515624999,0.022317492269169723,141.60148571065906,1255.606028
2024-11-15 14:33:38,58,0.03,32,0.2,128,8,0.01,QuantileLoss,50,108.160400390625,131.94614390625,0.025156330893893,147.31234147324741,1276.323204
2024-11-15 14:54:21,59,0.03,16,0.3,64,4,0.005,QuantileLoss,50,73.0489730834961,116.08077968750001,0.022095195381015283,134.52971356632222,1239.809562
2024-11-15 15:15:56,60,0.05,32,0.1,128,8,0.005,QuantileLoss,50,87.24173736572266,199.89681109375,0.038201455431563426,215.1752087431363,1292.011385
2024-11-15 15:37:23,61,0.03,8,0.2,128,8,0.03,QuantileLoss,50,15.2874116897583,96.91894296874996,0.01838595541436328,112.7799367239223,1283.510163
2024-11-15 15:58:06,62,0.03,16,0.2,128,4,0.03,QuantileLoss,50,78.70674133300781,214.66522656250007,0.04096717575025714,240.46670897216873,1240.049902
2024-11-15 16:19:41,63,0.05,16,0.3,64,8,0.03,QuantileLoss,50,99.70374298095703,232.84377468750003,0.04444849491378322,258.6758355129389,1291.662693
2024-11-15 16:41:14,64,0.01,16,0.1,128,8,0.01,QuantileLoss,50,55.36676788330078,103.73379390625001,0.01975081493971637,122.677143312723,1289.409643
2024-11-15 17:02:46,65,0.03,32,0.2,16,8,0.01,QuantileLoss,50,44.86075210571289,247.56326453125004,0.0472669985237908,273.66299265100344,1288.711815
2024-11-15 17:22:23,66,0.05,8,0.2,64,8,0.03,QuantileLoss,50,37.241966247558594,108.96089875,0.020838674655475536,142.070965808792,1174.168878
