Fecha,ID,Gradient Clip Val,Hidden Size,Dropout,Hidden Continuous Size,Attention Head Size,Learning Rate,Loss Function,Epochs,Val Loss,Test MAE,Test MAPE,Test RMSE,Training Time (s)
2024-10-27 15:20:43,1,0.03,8,0.1,16,4,0.01,MAPE,70,0.052669186145067215,256.70006734375005,0.04903846822638968,271.47983415590556,1503.114149
2024-10-27 15:49:26,2,0.03,8,0.25,16,4,0.01,MAPE,70,0.032983992248773575,130.83445031249997,0.0248647369724384,156.76411959580182,1720.517259
2024-10-27 16:23:00,3,0.01,8,0.4,16,2,0.01,MAPE,70,0.024939758703112602,121.37279999999998,0.023149713004759504,137.39846336440803,2011.669337
2024-10-27 17:01:58,4,0.03,8,0.25,16,4,0.01,MAPE,70,0.03760756179690361,206.25632781250007,0.03927654760661503,227.7457809259742,2336.125366
2024-10-27 17:53:26,5,0.03,16,0.4,32,2,0.01,MAPE,70,0.028713243082165718,160.77465234375,0.03058897097746378,183.29641385757267,3085.381824
2024-10-27 18:47:37,6,0.01,32,0.1,32,8,0.03,MAPE,70,0.010803702287375927,154.47377265625005,0.029397394664954633,177.2917112919992,3248.732174
2024-10-27 19:30:39,7,0.01,8,0.4,8,4,0.03,MAPE,70,0.03736792132258415,175.31817765625001,0.03342002914355941,195.60437632373893,2580.189282
2024-10-27 20:51:46,8,0.01,32,0.4,16,8,0.01,MAPE,70,0.013258103281259537,77.11073499999999,0.014742594249387722,94.32526557627557,4864.270054
2024-10-27 22:17:39,9,0.01,32,0.1,8,8,0.01,MAPE,70,0.03330232948064804,203.52174703125004,0.038768737144145915,220.42342040822072,5151.035606
2024-10-27 23:54:32,10,0.03,32,0.1,8,4,0.005,MAPE,70,0.024906575679779053,97.8528853125,0.018753863584638028,117.32380003101096,5809.897343
2024-10-28 01:43:18,11,0.01,16,0.4,32,4,0.01,MAPE,70,0.010467622429132462,212.34486359375006,0.04026137531204885,258.1878853337717,6523.150315
2024-10-28 03:02:38,12,0.01,8,0.4,8,8,0.03,MAPE,70,0.02966492623090744,145.17459031250002,0.027627719256565205,168.60086628007147,4757.438847
2024-10-28 04:56:40,13,0.03,8,0.25,32,2,0.005,MAPE,70,0.015400374308228493,122.84639671874999,0.023308670442823826,147.06865586254975,6839.744311
2024-10-28 07:01:16,14,0.01,8,0.1,32,2,0.03,MAPE,70,0.021876845508813858,122.73947250000003,0.02337316253508348,145.01007662548486,7472.420361
2024-10-28 09:19:40,15,0.05,8,0.1,16,8,0.01,MAPE,70,0.030197447165846825,256.71243015625004,0.04895411799369528,279.41472217905323,8300.718126
2024-11-02 13:56:25,1,0.05,32,0.1,8,4,0.01,MAPE,70,0.05095040425658226,902.044986875,0.04807385501572727,1037.6830658974468,2024.915694
2024-11-02 14:29:04,2,0.05,16,0.1,32,8,0.005,MAPE,70,0.05665678530931473,735.2794393749999,0.039237688636113655,860.9960978732106,1956.924154
2024-11-02 15:09:59,3,0.03,32,0.1,8,8,0.03,MAPE,70,0.03741404786705971,1198.8715153125,0.06419140889752893,1351.9929117096383,2452.971116
2024-11-02 15:52:36,4,0.05,32,0.25,32,8,0.03,MAPE,70,0.05596424266695976,1645.2559362499999,0.08860346807789492,1800.026096541194,2554.868735
2024-11-02 16:38:38,5,0.05,32,0.25,32,4,0.01,MAPE,70,0.032623305916786194,915.6645621875,0.04895510176301757,1040.5700681361166,2759.922328
2024-11-02 17:28:13,6,0.05,16,0.1,8,4,0.005,MAPE,70,0.06275289505720139,926.2238375,0.04946823762071725,1042.7509009931903,2973.647678
2024-11-02 18:22:22,7,0.01,8,0.25,16,8,0.005,MAPE,70,0.05522588640451431,589.2830237500001,0.03136659875776386,723.5239582828011,3246.254402
2024-11-02 19:18:43,8,0.03,16,0.1,16,2,0.005,MAPE,70,0.050358451902866364,752.4178531249999,0.03991735635940434,867.4557684621248,3379.397641
2024-11-02 20:15:03,9,0.05,8,0.4,8,2,0.03,MAPE,70,0.04861633852124214,678.038695,0.03602031122930112,806.0215318753741,3377.355318
2024-11-02 21:58:37,10,0.05,32,0.1,16,8,0.01,MAPE,70,0.052397459745407104,752.0588712499998,0.04003931580712751,906.6673312342018,6211.911241
2024-11-02 23:51:42,11,0.03,32,0.1,16,4,0.03,MAPE,70,0.019579177722334862,584.6627899999999,0.03145347593806663,697.2254430051073,6782.153204
2024-11-03 01:23:53,12,0.03,16,0.1,16,2,0.005,MAPE,70,0.015243942849338055,894.7879871874999,0.04780160281054741,1017.8156839070743,5528.033984
2024-11-03 01:38:45,13,0.05,32,0.1,16,4,0.03,MAPE,70,0.020987683907151222,517.4359475,0.02746599221600089,648.1286774592409,889.425504
2024-11-03 14:45:54,1,0.03,8,0.4,8,8,0.005,MAPE,70,,1550.5576893749997,0.08338935187423602,1683.5103651402642,5.2682
